device_type,device_id,wafer,shim,replica,bonding_date,testing_date,aqueous_fluid,oil_fluid,aqueous_flowrate,aqueous_flowrate_unit,oil_pressure,oil_pressure_unit,measurement_type,dfu_row,roi,measurement_area,timepoint,file_name,file_type,droplet_size_mean,droplet_size_std,droplet_size_min,droplet_size_max,droplet_count,frequency_mean,frequency_min,frequency_max,frequency_count,parse_quality,date_validation_warning,raw_path,download_url,scan_timestamp,extraction_timestamp
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,2,2,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,6.8,6.8,6.8,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.130981,2025-10-29T19:35:44.452822
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,2,3,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,9.71,9.71,9.71,4,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.134901,2025-10-29T19:35:44.453120
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,2,4,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,7.32,7.32,7.32,8,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.138842,2025-10-29T19:35:44.453410
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,2,5,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,7.87,7.87,7.87,6,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.142698,2025-10-29T19:35:44.453703
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,3,1,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,6.82,6.82,6.82,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.146575,2025-10-29T19:35:44.453997
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,3,2,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,18.56,18.56,18.56,7,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.150469,2025-10-29T19:35:44.454291
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,3,3,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,15.93,15.93,15.93,4,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.154377,2025-10-29T19:35:44.454579
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,3,4,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,19.9,19.9,19.9,8,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.158272,2025-10-29T19:35:44.454871
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,3,5,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,10.92,10.92,10.92,5,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.162150,2025-10-29T19:35:44.455155
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,4,1,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,18.83,18.83,18.83,6,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.166136,2025-10-29T19:35:44.455436
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,4,2,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,4.12,4.12,4.12,3,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.170056,2025-10-29T19:35:44.455716
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,4,3,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,18.4,18.4,18.4,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.174009,2025-10-29T19:35:44.455998
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,4,4,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,3.19,3.19,3.19,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.177927,2025-10-29T19:35:44.456285
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,4,5,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,12.61,12.61,12.61,2,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.181900,2025-10-29T19:35:44.456576
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,5,1,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,7.82,7.82,7.82,7,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.185890,2025-10-29T19:35:44.456871
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,5,2,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,6.39,6.39,6.39,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.189824,2025-10-29T19:35:44.457160
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,5,3,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,8.49,8.49,8.49,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.193875,2025-10-29T19:35:44.457449
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,5,4,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,11.81,11.81,11.81,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.199283,2025-10-29T19:35:44.457761
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,5,5,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,16.12,16.12,16.12,5,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU5_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.203480,2025-10-29T19:35:44.458056
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,6,1,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,16.6,16.6,16.6,6,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.207442,2025-10-29T19:35:44.458347
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,6,2,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,4.66,4.66,4.66,2,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.211503,2025-10-29T19:35:44.458635
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,6,3,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,6.56,6.56,6.56,8,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.215772,2025-10-29T19:35:44.458935
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,6,4,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,8.56,8.56,8.56,7,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.221248,2025-10-29T19:35:44.459228
W13,W13_S1_R1,13,1,1,2025-08-14,2025-09-03,NaCas,SO,45,ml/hr,100,mbar,freq_analysis,6,5,B,0,1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,4.78,4.78,4.78,9,complete,,W13_S1_R1/14082025/03092025/NaCas_SO/45mlhr100mbar/freq_analysis/1408_0309_w13_s1_r1_45mlhr100mbar_DFU6_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.225421,2025-10-29T19:35:44.459530
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,1,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_droplet_annotations_20251029_134810.csv,csv,24.5948879,3.007675196598015,20.278412,29.952755,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.229664,2025-10-29T19:35:44.459826
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,2,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_droplet_annotations_20251029_134810.csv,csv,24.36642604,2.609415139634464,20.773264,29.882166,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.233469,2025-10-29T19:35:44.461100
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,3,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_droplet_annotations_20251029_134810.csv,csv,25.50862192,3.0886131805454324,20.096067,29.740022,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.237272,2025-10-29T19:35:44.462299
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,4,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_droplet_annotations_20251029_134810.csv,csv,25.355461020000003,2.917581868991158,20.320802,29.962374,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.241104,2025-10-29T19:35:44.463502
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,5,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU5_B_t0_droplet_annotations_20251029_134810.csv,csv,25.75996588,3.0353180909576043,20.105096,29.97101,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU5_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.244925,2025-10-29T19:35:44.464689
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,dfu_measure,6,,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU6_B_t0_droplet_annotations_20251029_134810.csv,csv,24.81995252,2.930925829368599,20.692376,29.755177,50,,,,,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/dfu_measure/1408_2308_w13_s1_r1_30mlhr100mbar_DFU6_B_t0_droplet_annotations_20251029_134810.csv,,2025-10-29T19:35:45.248703,2025-10-29T19:35:44.466079
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,1,1,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,10.13,10.13,10.13,4,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.252473,2025-10-29T19:35:44.467302
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,1,2,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,4.22,4.22,4.22,6,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.256415,2025-10-29T19:35:44.467632
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,1,3,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,4.7,4.7,4.7,4,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.260373,2025-10-29T19:35:44.467927
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,1,4,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,18.39,18.39,18.39,9,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.264303,2025-10-29T19:35:44.468214
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,1,5,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,5.79,5.79,5.79,2,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU1_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.268226,2025-10-29T19:35:44.468504
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,2,1,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,16.04,16.04,16.04,7,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.272171,2025-10-29T19:35:44.468796
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,2,2,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,7.25,7.25,7.25,7,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.276115,2025-10-29T19:35:44.469102
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,2,3,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,13.88,13.88,13.88,6,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.280041,2025-10-29T19:35:44.469391
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,2,4,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,19.01,19.01,19.01,6,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.283968,2025-10-29T19:35:44.469668
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,2,5,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,4.13,4.13,4.13,9,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU2_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.287901,2025-10-29T19:35:44.469960
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,3,1,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,4.7,4.7,4.7,7,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.291879,2025-10-29T19:35:44.470241
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,3,2,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,4.98,4.98,4.98,4,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.295845,2025-10-29T19:35:44.470523
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,3,3,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,4.01,4.01,4.01,5,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.299801,2025-10-29T19:35:44.470811
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,3,4,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,12.52,12.52,12.52,7,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.303756,2025-10-29T19:35:44.471096
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,3,5,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,2.52,2.52,2.52,2,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU3_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.307761,2025-10-29T19:35:44.471383
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,4,1,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,13.96,13.96,13.96,4,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.311705,2025-10-29T19:35:44.471665
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,4,2,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,txt,,,,,,1.08,1.08,1.08,6,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI2_frequency_analysis.txt,,2025-10-29T19:35:45.315667,2025-10-29T19:35:44.471954
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,4,3,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,txt,,,,,,19.81,19.81,19.81,5,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI3_frequency_analysis.txt,,2025-10-29T19:35:45.319624,2025-10-29T19:35:44.472243
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,4,4,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,txt,,,,,,11.59,11.59,11.59,9,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI4_frequency_analysis.txt,,2025-10-29T19:35:45.323621,2025-10-29T19:35:44.472527
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,4,5,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,txt,,,,,,7.95,7.95,7.95,9,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU4_B_t0_ROI5_frequency_analysis.txt,,2025-10-29T19:35:45.327562,2025-10-29T19:35:44.472821
W13,W13_S1_R1,13,1,1,2025-08-14,2025-08-23,SDS,SO,30,ml/hr,100,mbar,freq_analysis,5,1,B,0,1408_2308_w13_s1_r1_30mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,txt,,,,,,13.49,13.49,13.49,3,complete,,W13_S1_R1/14082025/23082025/30mlhr100mbar/freq_analysis/1408_2308_w13_s1_r1_30mlhr100mbar_DFU5_B_t0_ROI1_frequency_analysis.txt,,2025-10-29T19:35:45.331518,2025-10-29T19:35:44.473107
